workoutActivityType,creation_datetime,start_datetime,end_datetime,duration,durationUnit
HKWorkoutActivityTypeRunning,2019-10-22 17:31:19-06:00,2019-10-22 17:19:11-06:00,2019-10-22 17:31:15-06:00,6.186276483535766,min
HKWorkoutActivityTypeRunning,2019-10-24 05:20:07-06:00,2019-10-23 14:04:01-06:00,2019-10-24 05:19:50-06:00,24.20462227662404,min
HKWorkoutActivityTypeRunning,2019-10-24 14:36:09-06:00,2019-10-24 14:03:02-06:00,2019-10-24 14:35:54-06:00,31.67027857502302,min
HKWorkoutActivityTypeRunning,2019-10-25 14:58:41-06:00,2019-10-25 14:06:42-06:00,2019-10-25 14:58:29-06:00,32.02144094904263,min
HKWorkoutActivityTypeRunning,2019-10-28 15:10:16-06:00,2019-10-28 14:09:24-06:00,2019-10-28 15:09:51-06:00,39.6572141846021,min
HKWorkoutActivityTypeRunning,2019-10-29 14:37:51-06:00,2019-10-29 14:02:13-06:00,2019-10-29 14:37:40-06:00,23.3964104115963,min
HKWorkoutActivityTypeRunning,2019-10-30 14:41:33-06:00,2019-10-30 14:11:10-06:00,2019-10-30 14:41:21-06:00,29.27196434338888,min
HKWorkoutActivityTypeRunning,2019-11-05 15:37:54-06:00,2019-11-05 15:03:45-06:00,2019-11-05 15:37:43-06:00,29.63152775963147,min
HKWorkoutActivityTypeRunning,2019-11-06 15:32:13-06:00,2019-11-06 14:58:46-06:00,2019-11-06 15:32:05-06:00,28.85856027801832,min
HKWorkoutActivityTypeRunning,2019-11-07 15:49:59-06:00,2019-11-07 15:01:35-06:00,2019-11-07 15:49:46-06:00,34.82718901634216,min
HKWorkoutActivityTypeRunning,2019-11-23 15:17:22-06:00,2019-11-23 13:22:31-06:00,2019-11-23 15:17:07-06:00,32.42843898336093,min
HKWorkoutActivityTypeRunning,2019-11-28 10:24:28-06:00,2019-11-28 08:08:18-06:00,2019-11-28 10:24:13-06:00,32.31616574923198,min
HKWorkoutActivityTypeRunning,2019-12-02 15:33:36-06:00,2019-12-02 15:00:46-06:00,2019-12-02 15:33:27-06:00,27.09754309455554,min
HKWorkoutActivityTypeRunning,2019-12-03 15:39:11-06:00,2019-12-03 15:02:11-06:00,2019-12-03 15:39:00-06:00,34.24642694195111,min
HKWorkoutActivityTypeRunning,2019-12-05 15:34:25-06:00,2019-12-05 15:12:34-06:00,2019-12-05 15:34:16-06:00,17.38994117379189,min
HKWorkoutActivityTypeRunning,2019-12-09 15:40:46-06:00,2019-12-09 14:48:02-06:00,2019-12-09 15:40:36-06:00,36.92240278323492,min
HKWorkoutActivityTypeRunning,2019-12-10 16:31:43-06:00,2019-12-10 14:51:45-06:00,2019-12-10 15:40:24-06:00,30.89799480040868,min
HKWorkoutActivityTypeRunning,2019-12-11 15:59:14-06:00,2019-12-11 14:56:48-06:00,2019-12-11 15:59:05-06:00,30.53878561456998,min
HKWorkoutActivityTypeRunning,2019-12-12 15:42:39-06:00,2019-12-12 15:13:37-06:00,2019-12-12 15:42:29-06:00,21.12719108859698,min
HKWorkoutActivityTypeRunning,2019-12-13 15:37:33-06:00,2019-12-13 15:00:25-06:00,2019-12-13 15:37:25-06:00,19.22958162824313,min
HKWorkoutActivityTypeRunning,2019-12-16 15:51:15-06:00,2019-12-16 15:18:54-06:00,2019-12-16 15:51:08-06:00,25.07608187198639,min
HKWorkoutActivityTypeRunning,2019-12-17 15:14:42-06:00,2019-12-17 14:56:11-06:00,2019-12-17 15:14:21-06:00,11.40172249873479,min
HKWorkoutActivityTypeRunning,2019-12-17 15:30:55-06:00,2019-12-17 15:14:21-06:00,2019-12-17 15:30:48-06:00,15.25775611201922,min
HKWorkoutActivityTypeRunning,2019-12-17 15:53:27-06:00,2019-12-17 15:34:45-06:00,2019-12-17 15:53:05-06:00,10.35990047653516,min
HKWorkoutActivityTypeRunning,2019-12-18 14:21:43-06:00,2019-12-18 13:14:48-06:00,2019-12-18 14:21:29-06:00,49.53229265809059,min
HKWorkoutActivityTypeRunning,2019-12-20 10:40:46-06:00,2019-12-20 09:55:48-06:00,2019-12-20 10:40:35-06:00,32.97623679637909,min
HKWorkoutActivityTypeRunning,2019-12-20 13:57:07-06:00,2019-12-20 13:15:44-06:00,2019-12-20 13:56:56-06:00,32.16473347147306,min
HKWorkoutActivityTypeRunning,2019-12-21 08:37:28-06:00,2019-12-21 08:10:21-06:00,2019-12-21 08:37:21-06:00,20.16365010738373,min
HKWorkoutActivityTypeRunning,2019-12-23 08:53:46-06:00,2019-12-23 08:07:24-06:00,2019-12-23 08:53:35-06:00,32.64669959545135,min
HKWorkoutActivityTypeRunning,2019-12-24 08:41:58-06:00,2019-12-24 08:14:39-06:00,2019-12-24 08:41:45-06:00,25.69618824124336,min
HKWorkoutActivityTypeRunning,2019-12-26 08:32:19-06:00,2019-12-26 08:14:08-06:00,2019-12-26 08:32:18-06:00,15.54010922710101,min
HKWorkoutActivityTypeRunning,2019-12-26 08:51:06-06:00,2019-12-26 08:32:18-06:00,2019-12-26 08:51:06-06:00,7.845110813776652,min
HKWorkoutActivityTypeRunning,2019-12-27 08:56:04-06:00,2019-12-27 08:10:53-06:00,2019-12-27 08:56:03-06:00,41.660648026069,min
HKWorkoutActivityTypeRunning,2019-12-28 08:37:16-06:00,2019-12-28 08:12:12-06:00,2019-12-28 08:37:15-06:00,22.50937003294627,min
HKWorkoutActivityTypeRunning,2019-12-28 09:03:14-06:00,2019-12-28 08:37:28-06:00,2019-12-28 09:03:13-06:00,23.13644667466481,min
HKWorkoutActivityTypeRunning,2019-12-30 08:46:55-06:00,2019-12-30 08:08:51-06:00,2019-12-30 08:46:54-06:00,27.85120260715485,min
HKWorkoutActivityTypeRunning,2019-12-31 08:43:36-06:00,2019-12-31 08:09:52-06:00,2019-12-31 08:43:35-06:00,29.98319890697797,min
HKWorkoutActivityTypeWalking,2020-01-02 08:29:33-06:00,2020-01-02 08:12:37-06:00,2020-01-02 08:29:32-06:00,12.88196155031522,min
HKWorkoutActivityTypeRunning,2020-01-02 08:53:28-06:00,2020-01-02 08:29:32-06:00,2020-01-02 08:53:28-06:00,15.0494432648023,min
HKWorkoutActivityTypeRunning,2020-01-02 09:10:17-06:00,2020-01-02 08:53:28-06:00,2020-01-02 09:10:16-06:00,11.65024835864703,min
HKWorkoutActivityTypeWalking,2020-01-03 07:47:38-06:00,2020-01-03 07:43:16-06:00,2020-01-03 07:47:37-06:00,4.364923783143362,min
HKWorkoutActivityTypeRunning,2020-01-03 08:45:58-06:00,2020-01-03 08:10:27-06:00,2020-01-03 08:45:57-06:00,32.54976509014765,min
HKWorkoutActivityTypeRunning,2020-01-04 09:07:41-06:00,2020-01-04 08:10:07-06:00,2020-01-04 09:07:39-06:00,46.06307590206464,min
HKWorkoutActivityTypeRunning,2020-01-06 08:59:50-06:00,2020-01-06 08:12:35-06:00,2020-01-06 08:59:49-06:00,31.85898240009944,min
HKWorkoutActivityTypeRunning,2020-01-07 15:16:53-06:00,2020-01-07 15:02:20-06:00,2020-01-07 15:16:52-06:00,11.03174517353376,min
HKWorkoutActivityTypeRunning,2020-01-07 15:41:14-06:00,2020-01-07 15:16:52-06:00,2020-01-07 15:41:13-06:00,15.10285026033719,min
HKWorkoutActivityTypeRunning,2020-01-07 15:57:09-06:00,2020-01-07 15:41:13-06:00,2020-01-07 15:57:08-06:00,10.30519666473071,min
HKWorkoutActivityTypeRunning,2020-01-08 14:32:30-06:00,2020-01-08 13:56:54-06:00,2020-01-08 14:32:29-06:00,32.25597253441811,min
HKWorkoutActivityTypeRunning,2020-01-09 15:48:25-06:00,2020-01-09 15:18:29-06:00,2020-01-09 15:48:25-06:00,27.86405352155368,min
HKWorkoutActivityTypeRunning,2020-01-10 15:27:41-06:00,2020-01-10 14:51:05-06:00,2020-01-10 15:27:40-06:00,33.57431949973106,min
HKWorkoutActivityTypeRunning,2020-01-13 15:37:56-06:00,2020-01-13 14:46:40-06:00,2020-01-13 15:37:55-06:00,34.71261844833692,min
HKWorkoutActivityTypeRunning,2020-01-14 15:17:24-06:00,2020-01-14 14:56:32-06:00,2020-01-14 15:17:23-06:00,10.60458472569784,min
HKWorkoutActivityTypeRunning,2020-01-14 15:36:57-06:00,2020-01-14 15:17:23-06:00,2020-01-14 15:36:56-06:00,15.22130579352379,min
HKWorkoutActivityTypeRunning,2020-01-14 15:45:49-06:00,2020-01-14 15:36:57-06:00,2020-01-14 15:45:48-06:00,7.288710190852483,min
HKWorkoutActivityTypeRunning,2020-01-16 15:35:10-06:00,2020-01-16 15:12:49-06:00,2020-01-16 15:35:09-06:00,18.14312320550283,min
HKWorkoutActivityTypeRunning,2020-01-17 15:42:40-06:00,2020-01-17 14:49:06-06:00,2020-01-17 15:42:39-06:00,43.64583037296931,min
HKWorkoutActivityTypeRunning,2020-01-20 08:56:27-06:00,2020-01-20 08:09:37-06:00,2020-01-20 08:56:25-06:00,41.89889602462451,min
HKWorkoutActivityTypeRunning,2020-01-21 15:11:00-06:00,2020-01-21 14:51:45-06:00,2020-01-21 15:10:59-06:00,10.67255000869433,min
HKWorkoutActivityTypeRunning,2020-01-21 15:31:56-06:00,2020-01-21 15:10:59-06:00,2020-01-21 15:31:55-06:00,15.53081780870756,min
HKWorkoutActivityTypeRunning,2020-01-21 15:42:11-06:00,2020-01-21 15:31:56-06:00,2020-01-21 15:42:11-06:00,7.457728830973307,min
HKWorkoutActivityTypeRunning,2020-01-22 15:51:29-06:00,2020-01-22 15:11:54-06:00,2020-01-22 15:51:28-06:00,34.04923469225566,min
HKWorkoutActivityTypeRunning,2020-01-23 16:08:10-06:00,2020-01-23 15:11:49-06:00,2020-01-23 16:08:09-06:00,23.44743128418922,min
HKWorkoutActivityTypeRunning,2020-01-24 15:23:19-06:00,2020-01-24 14:45:39-06:00,2020-01-24 15:23:17-06:00,32.34230237603187,min
HKWorkoutActivityTypeRunning,2020-01-27 16:18:36-06:00,2020-01-27 15:30:10-06:00,2020-01-27 16:18:35-06:00,36.26083234349887,min
HKWorkoutActivityTypeRunning,2020-01-28 15:22:28-06:00,2020-01-28 15:03:02-06:00,2020-01-28 15:22:28-06:00,10.74744849403699,min
HKWorkoutActivityTypeRunning,2020-01-28 15:47:00-06:00,2020-01-28 15:22:28-06:00,2020-01-28 15:46:59-06:00,10.00989113648732,min
HKWorkoutActivityTypeRunning,2020-01-28 15:56:17-06:00,2020-01-28 15:46:59-06:00,2020-01-28 15:56:17-06:00,8.612014398972194,min
HKWorkoutActivityTypeRunning,2020-01-29 15:41:50-06:00,2020-01-29 15:19:59-06:00,2020-01-29 15:41:49-06:00,19.72464889089266,min
HKWorkoutActivityTypeRunning,2020-01-29 15:55:09-06:00,2020-01-29 15:41:55-06:00,2020-01-29 15:55:09-06:00,12.00737774173419,min
HKWorkoutActivityTypeRunning,2020-01-30 15:51:07-06:00,2020-01-30 15:20:43-06:00,2020-01-30 15:51:07-06:00,19.52435418963432,min
HKWorkoutActivityTypeRunning,2020-01-30 16:01:00-06:00,2020-01-30 15:51:07-06:00,2020-01-30 16:01:00-06:00,7.833389979600907,min
HKWorkoutActivityTypeRunning,2020-01-30 16:25:36-06:00,2020-01-30 16:01:00-06:00,2020-01-30 16:25:35-06:00,22.55541943510373,min
HKWorkoutActivityTypeRunning,2020-01-31 15:49:49-06:00,2020-01-31 15:15:08-06:00,2020-01-31 15:49:49-06:00,30.82412901918093,min
HKWorkoutActivityTypeRunning,2020-02-01 09:32:35-06:00,2020-02-01 08:32:07-06:00,2020-02-01 09:32:34-06:00,49.87518725792567,min
HKWorkoutActivityTypeRunning,2020-02-03 15:59:36-06:00,2020-02-03 15:14:00-06:00,2020-02-03 15:59:35-06:00,26.760745459795,min
HKWorkoutActivityTypeRunning,2020-02-04 15:34:54-06:00,2020-02-04 15:15:58-06:00,2020-02-04 15:34:53-06:00,11.00203686753909,min
HKWorkoutActivityTypeRunning,2020-02-04 16:01:24-06:00,2020-02-04 15:34:53-06:00,2020-02-04 16:01:23-06:00,15.04534974892934,min
HKWorkoutActivityTypeRunning,2020-02-05 15:59:22-06:00,2020-02-05 15:21:19-06:00,2020-02-05 15:59:20-06:00,27.1717940290769,min
HKWorkoutActivityTypeCycling,2020-02-06 16:07:17-06:00,2020-02-06 15:15:29-06:00,2020-02-06 16:07:16-06:00,50.12968070109685,min
HKWorkoutActivityTypeRunning,2020-02-07 15:22:18-06:00,2020-02-07 15:10:16-06:00,2020-02-07 15:22:18-06:00,11.70966494878133,min
HKWorkoutActivityTypeRunning,2020-02-07 16:08:49-06:00,2020-02-07 15:44:58-06:00,2020-02-07 16:08:49-06:00,6.26972318092982,min
HKWorkoutActivityTypeRunning,2020-02-07 16:36:24-06:00,2020-02-07 16:12:04-06:00,2020-02-07 16:36:24-06:00,18.96513077219327,min
HKWorkoutActivityTypeRunning,2020-02-08 09:17:10-06:00,2020-02-08 08:25:43-06:00,2020-02-08 09:17:09-06:00,31.55201440453529,min
HKWorkoutActivityTypeRunning,2020-02-10 15:42:21-06:00,2020-02-10 15:18:04-06:00,2020-02-10 15:42:21-06:00,11.01985373298327,min
HKWorkoutActivityTypeRunning,2020-02-10 15:54:37-06:00,2020-02-10 15:42:21-06:00,2020-02-10 15:54:37-06:00,8.462491623560588,min
HKWorkoutActivityTypeRunning,2020-02-10 16:15:54-06:00,2020-02-10 15:54:37-06:00,2020-02-10 16:15:53-06:00,10.52891006469727,min
HKWorkoutActivityTypeRunning,2020-02-12 18:38:38-06:00,2020-02-12 18:26:07-06:00,2020-02-12 18:38:37-06:00,6.268385871251424,min
HKWorkoutActivityTypeRunning,2020-02-13 15:35:59-06:00,2020-02-13 15:14:22-06:00,2020-02-13 15:35:58-06:00,19.20567566752434,min
HKWorkoutActivityTypeCycling,2020-02-13 15:46:01-06:00,2020-02-13 15:35:58-06:00,2020-02-13 15:46:01-06:00,10.04331656694412,min
HKWorkoutActivityTypeElliptical,2020-02-14 15:42:28-06:00,2020-02-14 15:10:37-06:00,2020-02-14 15:42:27-06:00,31.81118681629499,min
HKWorkoutActivityTypeRunning,2020-02-15 12:06:33-06:00,2020-02-15 11:32:37-06:00,2020-02-15 12:06:32-06:00,9.718879886468251,min
HKWorkoutActivityTypeRunning,2020-02-15 14:19:27-06:00,2020-02-15 13:38:08-06:00,2020-02-15 14:19:27-06:00,7.502604907751083,min
HKWorkoutActivityTypeRunning,2020-02-17 09:01:33-06:00,2020-02-17 08:11:54-06:00,2020-02-17 09:01:32-06:00,40.41109187404314,min
HKWorkoutActivityTypeCycling,2020-02-18 15:53:09-06:00,2020-02-18 15:07:50-06:00,2020-02-18 15:53:08-06:00,45.00715383291244,min
HKWorkoutActivityTypeRunning,2020-02-19 14:29:25-06:00,2020-02-19 13:51:16-06:00,2020-02-19 14:29:24-06:00,34.23045759797096,min
HKWorkoutActivityTypeCycling,2020-02-20 16:25:47-06:00,2020-02-20 15:22:16-06:00,2020-02-20 16:25:46-06:00,45.01235828399658,min
HKWorkoutActivityTypeCycling,2020-02-21 16:09:34-06:00,2020-02-21 15:02:02-06:00,2020-02-21 16:09:33-06:00,35.50663158496221,min
HKWorkoutActivityTypeElliptical,2020-02-22 08:49:44-06:00,2020-02-22 08:39:26-06:00,2020-02-22 08:49:43-06:00,7.831936500469843,min
HKWorkoutActivityTypeCycling,2020-02-22 09:11:57-06:00,2020-02-22 08:49:53-06:00,2020-02-22 09:11:56-06:00,22.03353910048803,min
HKWorkoutActivityTypeCycling,2020-02-24 15:37:17-06:00,2020-02-24 15:00:07-06:00,2020-02-24 15:37:17-06:00,35.02238273223241,min
HKWorkoutActivityTypeRunning,2020-02-25 15:13:06-06:00,2020-02-25 15:05:09-06:00,2020-02-25 15:13:05-06:00,7.49474433461825,min
HKWorkoutActivityTypeCycling,2020-02-25 15:48:24-06:00,2020-02-25 15:13:05-06:00,2020-02-25 15:48:24-06:00,35.01223164995511,min
HKWorkoutActivityTypeCycling,2020-02-26 15:55:14-06:00,2020-02-26 15:09:06-06:00,2020-02-26 15:55:13-06:00,33.90898181597392,min
HKWorkoutActivityTypeCycling,2020-02-27 16:02:16-06:00,2020-02-27 15:16:21-06:00,2020-02-27 16:02:15-06:00,45.02053043444951,min
HKWorkoutActivityTypeRunning,2020-02-28 15:25:31-06:00,2020-02-28 15:08:57-06:00,2020-02-28 15:25:30-06:00,15.48196738362312,min
HKWorkoutActivityTypeCycling,2020-02-28 15:41:28-06:00,2020-02-28 15:25:30-06:00,2020-02-28 15:41:28-06:00,15.81409889856974,min
HKWorkoutActivityTypeCycling,2020-03-05 15:48:24-06:00,2020-03-05 15:28:54-06:00,2020-03-05 15:48:23-06:00,19.44240689873696,min
HKWorkoutActivityTypeCycling,2020-03-07 09:15:06-06:00,2020-03-07 08:13:03-06:00,2020-03-07 09:15:05-06:00,61.046522184213,min
HKWorkoutActivityTypeCycling,2020-03-09 14:11:42-06:00,2020-03-09 14:01:21-06:00,2020-03-09 14:11:41-06:00,10.00525423288345,min
HKWorkoutActivityTypeCycling,2020-03-09 14:27:04-06:00,2020-03-09 14:11:42-06:00,2020-03-09 14:27:03-06:00,15.01823735038439,min
HKWorkoutActivityTypeCycling,2020-03-09 14:32:39-06:00,2020-03-09 14:27:03-06:00,2020-03-09 14:32:38-06:00,3.99759844938914,min
HKWorkoutActivityTypeCycling,2020-03-10 15:05:45-06:00,2020-03-10 14:15:42-06:00,2020-03-10 15:05:44-06:00,47.03679968516032,min
HKWorkoutActivityTypeCycling,2020-03-11 14:14:46-06:00,2020-03-11 13:56:57-06:00,2020-03-11 14:14:46-06:00,15.02349616686503,min
HKWorkoutActivityTypeCycling,2020-03-11 14:25:06-06:00,2020-03-11 14:14:46-06:00,2020-03-11 14:25:06-06:00,10.14807221690814,min
HKWorkoutActivityTypeCycling,2020-03-11 14:50:18-06:00,2020-03-11 14:25:06-06:00,2020-03-11 14:50:17-06:00,25.00841351548831,min
HKWorkoutActivityTypeCycling,2020-03-12 14:58:07-06:00,2020-03-12 14:09:07-06:00,2020-03-12 14:58:06-06:00,48.96589168508847,min
HKWorkoutActivityTypeCycling,2020-03-13 14:50:12-06:00,2020-03-13 14:04:09-06:00,2020-03-13 14:50:12-06:00,30.08421290119489,min
HKWorkoutActivityTypeCycling,2020-03-13 15:10:26-06:00,2020-03-13 14:55:23-06:00,2020-03-13 15:10:25-06:00,15.00669884880384,min
HKWorkoutActivityTypeCycling,2020-03-14 08:13:28-06:00,2020-03-14 07:07:08-06:00,2020-03-14 08:13:26-06:00,48.87544921636582,min
HKWorkoutActivityTypeElliptical,2020-03-16 08:06:40-06:00,2020-03-16 07:19:13-06:00,2020-03-16 08:06:39-06:00,30.13940016627312,min
HKWorkoutActivityTypeCycling,2020-03-17 07:11:06-06:00,2020-03-17 06:51:28-06:00,2020-03-17 07:11:05-06:00,17.37660911679268,min
HKWorkoutActivityTypeCycling,2020-03-17 07:23:01-06:00,2020-03-17 07:11:05-06:00,2020-03-17 07:23:00-06:00,10.16648723284404,min
HKWorkoutActivityTypeCycling,2020-03-17 07:39:20-06:00,2020-03-17 07:23:00-06:00,2020-03-17 07:39:19-06:00,9.339812167485555,min
HKWorkoutActivityTypeCycling,2020-03-17 07:59:00-06:00,2020-03-17 07:39:19-06:00,2020-03-17 07:58:59-06:00,19.18241158326467,min
HKWorkoutActivityTypeCycling,2020-03-18 07:54:40-06:00,2020-03-18 06:57:50-06:00,2020-03-18 07:54:38-06:00,42.5208530664444,min
HKWorkoutActivityTypeElliptical,2020-03-19 07:23:27-06:00,2020-03-19 06:52:44-06:00,2020-03-19 07:23:26-06:00,30.18347525000572,min
HKWorkoutActivityTypeCycling,2020-03-20 08:02:15-06:00,2020-03-20 07:19:05-06:00,2020-03-20 08:02:13-06:00,36.35476061701775,min
HKWorkoutActivityTypeCycling,2020-03-21 08:41:57-06:00,2020-03-21 07:15:16-06:00,2020-03-21 08:41:55-06:00,56.74281541506449,min
HKWorkoutActivityTypeCycling,2020-03-23 07:56:39-06:00,2020-03-23 07:13:48-06:00,2020-03-23 07:56:38-06:00,40.34024188518524,min
HKWorkoutActivityTypeElliptical,2020-03-24 07:28:05-06:00,2020-03-24 07:17:59-06:00,2020-03-24 07:28:04-06:00,10.03099833329519,min
HKWorkoutActivityTypeElliptical,2020-03-24 07:38:21-06:00,2020-03-24 07:28:05-06:00,2020-03-24 07:38:20-06:00,10.19980128208796,min
HKWorkoutActivityTypeElliptical,2020-03-24 08:33:01-06:00,2020-03-24 07:38:20-06:00,2020-03-24 08:33:01-06:00,12.05965988238652,min
HKWorkoutActivityTypeCycling,2020-03-25 07:52:26-06:00,2020-03-25 07:06:30-06:00,2020-03-25 07:52:25-06:00,35.78797928293546,min
HKWorkoutActivityTypeElliptical,2020-03-26 07:47:58-06:00,2020-03-26 07:36:30-06:00,2020-03-26 07:47:58-06:00,11.41433351635933,min
HKWorkoutActivityTypeElliptical,2020-03-26 07:58:39-06:00,2020-03-26 07:47:58-06:00,2020-03-26 07:58:38-06:00,10.62734600106875,min
HKWorkoutActivityTypeElliptical,2020-03-26 08:08:40-06:00,2020-03-26 07:58:38-06:00,2020-03-26 08:08:39-06:00,10.01545623342196,min
HKWorkoutActivityTypeRunning,2020-03-27 07:52:21-06:00,2020-03-27 07:32:56-06:00,2020-03-27 07:52:20-06:00,10.08928638895353,min
HKWorkoutActivityTypeRunning,2020-03-28 10:42:02-06:00,2020-03-28 10:18:17-06:00,2020-03-28 10:42:01-06:00,15.01289307673772,min
HKWorkoutActivityTypeElliptical,2020-03-29 02:05:43-06:00,2020-03-29 02:02:50-06:00,2020-03-29 02:05:43-06:00,2.878205500046412,min
HKWorkoutActivityTypeRunning,2020-03-30 07:45:37-06:00,2020-03-30 07:24:23-06:00,2020-03-30 07:45:36-06:00,18.69564400315285,min
HKWorkoutActivityTypeRunning,2020-03-31 09:29:06-06:00,2020-03-31 09:06:36-06:00,2020-03-31 09:29:05-06:00,20.01982508897781,min
HKWorkoutActivityTypeRunning,2020-04-01 09:32:12-06:00,2020-04-01 09:06:04-06:00,2020-04-01 09:32:10-06:00,20.01842765212059,min
HKWorkoutActivityTypeRunning,2020-04-02 09:49:56-06:00,2020-04-02 09:30:00-06:00,2020-04-02 09:49:55-06:00,17.05476456085841,min
HKWorkoutActivityTypeRunning,2020-04-03 09:30:57-06:00,2020-04-03 09:08:32-06:00,2020-04-03 09:30:56-06:00,17.70857165853182,min
HKWorkoutActivityTypeRunning,2020-04-04 09:11:41-06:00,2020-04-04 08:15:41-06:00,2020-04-04 09:11:40-06:00,35.22647760510445,min
HKWorkoutActivityTypeRunning,2020-04-06 07:40:26-06:00,2020-04-06 07:04:34-06:00,2020-04-06 07:40:25-06:00,29.74021586577097,min
HKWorkoutActivityTypeRunning,2020-04-07 07:32:29-06:00,2020-04-07 07:07:01-06:00,2020-04-07 07:32:29-06:00,25.0113174756368,min
HKWorkoutActivityTypeRunning,2020-04-08 07:27:11-06:00,2020-04-08 06:56:35-06:00,2020-04-08 07:27:11-06:00,28.1127676765124,min
HKWorkoutActivityTypeRunning,2020-04-09 07:56:31-06:00,2020-04-09 07:30:14-06:00,2020-04-09 07:56:31-06:00,20.03080279231072,min
HKWorkoutActivityTypeRunning,2020-04-10 09:27:11-06:00,2020-04-10 08:59:44-06:00,2020-04-10 09:27:10-06:00,21.64156641761462,min
HKWorkoutActivityTypeRunning,2020-04-11 08:50:07-06:00,2020-04-11 08:14:31-06:00,2020-04-11 08:50:06-06:00,34.59111093282699,min
HKWorkoutActivityTypeRunning,2020-04-13 07:37:36-06:00,2020-04-13 07:07:08-06:00,2020-04-13 07:37:35-06:00,29.04121489326159,min
HKWorkoutActivityTypeElliptical,2020-04-15 07:49:38-06:00,2020-04-15 07:07:00-06:00,2020-04-15 07:49:37-06:00,30.04140973289808,min
HKWorkoutActivityTypeElliptical,2020-04-16 07:50:01-06:00,2020-04-16 07:12:58-06:00,2020-04-16 07:50:00-06:00,30.01412750085195,min
HKWorkoutActivityTypeElliptical,2020-04-17 10:45:39-06:00,2020-04-17 10:15:35-06:00,2020-04-17 10:45:39-06:00,30.01383589903514,min
HKWorkoutActivityTypeRunning,2020-04-23 07:53:37-06:00,2020-04-23 07:15:53-06:00,2020-04-23 07:53:36-06:00,29.76973917086919,min
HKWorkoutActivityTypeRunning,2020-05-01 07:56:10-06:00,2020-05-01 07:16:11-06:00,2020-05-01 07:56:09-06:00,35.11833866238594,min
HKWorkoutActivityTypeRunning,2020-05-26 06:31:30-06:00,2020-05-26 05:36:56-06:00,2020-05-26 06:31:29-06:00,31.76066763003667,min
HKWorkoutActivityTypeRunning,2020-05-27 07:46:24-06:00,2020-05-27 07:10:33-06:00,2020-05-27 07:46:24-06:00,28.89494915405909,min
HKWorkoutActivityTypeRunning,2020-05-28 06:31:38-06:00,2020-05-28 05:50:35-06:00,2020-05-28 06:31:37-06:00,29.73697591821353,min
HKWorkoutActivityTypeRunning,2020-05-29 06:12:36-06:00,2020-05-29 05:39:47-06:00,2020-05-29 06:12:36-06:00,30.01049939393997,min
HKWorkoutActivityTypeRunning,2020-06-01 06:17:56-06:00,2020-06-01 05:44:29-06:00,2020-06-01 06:17:55-06:00,31.18544168074926,min
HKWorkoutActivityTypeRunning,2020-06-02 08:09:19-06:00,2020-06-02 07:48:48-06:00,2020-06-02 08:09:18-06:00,19.37424648205439,min
HKWorkoutActivityTypeRunning,2020-06-03 05:49:39-06:00,2020-06-03 05:28:00-06:00,2020-06-03 05:49:39-06:00,20.5142391482989,min
HKWorkoutActivityTypeRunning,2020-06-04 06:26:45-06:00,2020-06-04 05:40:45-06:00,2020-06-04 06:26:44-06:00,26.27137823700905,min
HKWorkoutActivityTypeRunning,2020-06-05 06:04:56-06:00,2020-06-05 05:38:05-06:00,2020-06-05 06:04:55-06:00,26.53434661428134,min
HKWorkoutActivityTypeRunning,2020-06-08 06:22:56-06:00,2020-06-08 05:46:30-06:00,2020-06-08 06:22:55-06:00,33.83306450843811,min
HKWorkoutActivityTypeRunning,2020-06-09 06:36:23-06:00,2020-06-09 05:45:46-06:00,2020-06-09 06:36:22-06:00,33.40248657663663,min
HKWorkoutActivityTypeRunning,2020-06-10 06:24:52-06:00,2020-06-10 05:44:57-06:00,2020-06-10 06:24:51-06:00,30.12046543757121,min
HKWorkoutActivityTypeRunning,2020-06-11 06:24:27-06:00,2020-06-11 05:48:02-06:00,2020-06-11 06:24:26-06:00,29.65614816149076,min
HKWorkoutActivityTypeRunning,2020-06-12 06:39:25-06:00,2020-06-12 05:54:30-06:00,2020-06-12 06:39:24-06:00,39.43732224106789,min
HKWorkoutActivityTypeRunning,2020-06-13 06:06:29-06:00,2020-06-13 05:34:29-06:00,2020-06-13 06:06:28-06:00,30.18991461992264,min
HKWorkoutActivityTypeRunning,2020-06-15 06:38:35-06:00,2020-06-15 05:46:00-06:00,2020-06-15 06:38:34-06:00,39.0297776778539,min
HKWorkoutActivityTypeRunning,2020-06-16 06:19:01-06:00,2020-06-16 05:41:33-06:00,2020-06-16 06:19:00-06:00,31.7972125907739,min
HKWorkoutActivityTypeRunning,2020-06-17 06:02:52-06:00,2020-06-17 05:43:35-06:00,2020-06-17 06:02:51-06:00,11.18483910957972,min
HKWorkoutActivityTypeRunning,2020-06-17 06:13:24-06:00,2020-06-17 06:02:51-06:00,2020-06-17 06:13:23-06:00,9.997942797342937,min
HKWorkoutActivityTypeRunning,2020-06-17 06:36:46-06:00,2020-06-17 06:13:23-06:00,2020-06-17 06:36:44-06:00,10.85147117376328,min
HKWorkoutActivityTypeRunning,2020-06-18 06:26:15-06:00,2020-06-18 05:39:27-06:00,2020-06-18 06:26:13-06:00,35.00810746947924,min
